	Atrial_cardiomyocytes	Capillary_endothelium	Cardiac_neural_crest_cells_Schwann_progenitor_cells	Endothelium_pericytes_adventitia	Epicardial_cells	Epicardium-derived_cells	Erythrocytes_11	Erythrocytes_6	Fibroblast-like_cardiac_skeleton_connective_tissue	Fibroblast-like_larger_larger_vascular_development	Fibroblast-like_smaller_vascular_development	Immune_cells	Myoz2-enriched_cardiomyocytes	Smooth_muscle_cells_fibroblast-like	Ventricular_cardiomyocytes
X16x16	1.0853345e-11	0.05895172	0.03607801	0.06391984	0.002587874	1.08424415e-11	0.060231388	1.0792551e-11	0.032515183	0.050959617	0.047059543	0.032932047	0.29155785	0.0254943	0.29771268
X16x17	0.048783183	0.1249018	0.05075721	0.03470175	0.0033534225	8.851954e-12	8.839519e-12	0.012152117	0.01889134	0.059058104	0.017016407	0.02628716	0.30231044	0.025670752	0.27611628
X16x18	0.05167479	0.08795888	0.043804824	0.08259031	0.006281401	0.022631425	0.016396103	0.020870006	0.04312303	0.041294318	6.8757777e-12	0.037376102	0.21612182	0.054361843	0.2755151
X16x19	0.087210976	0.03401157	0.057127092	0.052546	7.165675e-12	0.037883617	7.151789e-12	7.1261217e-12	0.028654557	0.008006605	0.026986632	0.044952746	0.17501847	0.12552339	0.3220783
X16x20	0.077212475	0.029373726	0.066140406	0.076301314	6.4636833e-12	0.020905286	0.0861874	6.455896e-12	0.036420103	0.02350258	0.019241761	0.019113235	0.21560237	0.10118808	0.22881131
X16x21	0.06402875	0.0938803	0.05561908	0.09984132	8.534601e-12	0.04083116	8.517624e-12	8.47287e-12	0.04017772	8.515934e-12	0.012236924	0.025458217	0.15188497	0.1255876	0.290454
X16x22	0.046826668	0.017566988	0.07300044	0.05797746	0.014515598	0.06686093	0.018448371	0.0077326032	0.027059749	0.029848095	0.021397594	0.015178469	0.12268466	0.14206283	0.33883956
X16x23	0.042470917	1.3348083e-11	0.06307518	0.057001106	0.014769059	0.07196862	1.3289503e-11	1.3258817e-11	3.0312985e-10	0.018140003	0.0335542	0.05192273	0.18835445	0.118505746	0.34023798
X16x24	0.038198948	0.035047125	0.08314813	0.13253367	9.207315e-12	0.14529523	9.2087015e-12	9.262005e-12	0.027513484	0.14371602	0.013839353	9.279758e-12	0.073101535	0.07221329	0.23539324
X17x15	2.4791974e-11	0.025436308	0.053200413	0.07954128	0.026182188	0.039895147	0.007635292	9.398682e-12	0.0100055095	0.1313321	0.041782368	0.05330886	0.18860582	0.027591968	0.31548277
X17x16	0.029766824	6.9233087e-12	0.043856848	0.14804612	0.005318658	0.036017098	0.0067064203	0.010163077	0.020555967	0.08068714	0.014329106	0.02204088	0.286239	0.02908128	0.2671915
X17x17	0.12485661	0.029488351	0.065723546	0.081513315	0.03460174	4.243845e-12	0.02171822	0.0065268883	0.035942532	0.12105068	0.026471034	0.031533092	0.1912686	0.037892416	0.19141302
X17x18	0.095343	0.03475706	0.09592303	0.07343712	5.544095e-12	0.014602013	5.5392323e-12	0.004073321	0.01440785	0.043383274	0.027104082	0.047213327	0.24879962	0.051491197	0.24946511
X17x19	0.017036036	0.091026396	0.025030278	0.039861497	0.03325132	0.028753398	0.027805679	0.03343789	0.03703447	0.039629772	8.915206e-12	0.040686883	0.2705213	0.061755534	0.25416952
X17x20	0.064579636	0.05777548	0.040241364	0.04580345	0.021668503	0.015727803	6.7812674e-12	6.8089635e-12	0.021921575	0.05070597	0.027595034	0.02418062	0.25480014	0.072244614	0.30275583
X17x21	0.08325594	0.0315386	0.052740715	0.06801584	0.007189419	0.034190897	0.012882728	0.079933465	0.012015294	0.032186244	0.009402135	0.021180864	0.13951917	0.10765365	0.30829495
X17x22	0.03357965	0.08637155	0.11947432	0.024017638	0.03399794	0.033300765	0.122874975	0.12282375	0.037980724	0.020766048	0.008542803	0.122046664	0.10587607	0.04675469	0.08159239
X17x23	0.039424937	0.046137087	0.100960344	0.026957246	0.008263713	0.053520303	0.14071982	0.08691009	0.05558625	5.535522e-12	0.032912996	0.04202644	0.075160086	0.053008202	0.23841248
X17x24	0.08341541	0.008679156	0.11429132	0.077658445	0.04637118	0.30610496	0.038774617	0.009109174	8.2283486e-12	0.031667754	0.025027119	0.035678405	8.201415e-12	0.079998314	0.1432242
X17x27	0.23564823	1.2748342e-11	0.05490063	0.0490466	0.16426392	0.16260207	1.2677077e-11	0.019516686	0.013991855	1.2690845e-11	1.2716697e-11	0.080598295	0.09298271	0.09597195	0.030477095
X18x14	0.007722832	0.006404519	0.05435738	0.07995806	0.06180772	0.1926411	0.027103936	0.007898775	0.015154287	0.13454504	0.010608377	0.07272087	0.15325853	0.04303608	0.13278238
X18x15	0.038672503	0.016856262	8.171094e-12	0.1732939	0.016031528	0.03532836	0.022617564	0.022448942	0.04970638	0.07197959	8.204201e-12	0.030028488	0.2582065	0.0015320367	0.26329806
X18x16	0.039256163	5.981729e-12	0.060161255	0.0712028	0.027076488	0.03974271	5.9472596e-12	5.9294653e-12	0.043165836	0.07398225	0.033767365	0.031267542	0.26974192	0.041423943	0.26921168
X18x17	0.110883854	0.024119208	0.08921048	0.11400445	0.04209922	0.021474339	4.077396e-12	0.0147342	0.030984536	0.07613371	0.029600734	0.041334238	0.18541196	0.03459206	0.18541701
X18x18	0.16228127	0.043038033	0.0796978	0.10847055	0.024706434	0.024128472	0.0074031325	3.844112e-12	0.024499405	0.04863051	0.046354815	0.045998182	0.17403586	0.036566157	0.17418934
X18x19	0.056529894	0.06276818	0.050741456	0.053539515	0.013219004	0.012023253	9.242197e-12	0.006887488	9.284142e-12	0.06542909	0.065008886	0.020062111	0.20600487	0.058124136	0.32966223
X18x20	0.056567024	0.097248204	0.057072006	0.042540878	0.020495063	0.032713488	0.014310521	5.3508517e-12	0.031545337	0.052015692	0.033340666	5.355119e-12	0.23974335	0.08151475	0.24089304
X18x21	0.07629688	0.047832087	0.043106765	0.021303013	0.004767211	0.06301794	8.1933765e-12	8.158647e-12	0.065026104	0.049954876	0.03642627	8.20268e-12	0.20762455	0.09129152	0.29335272
X18x22	4.027483e-12	0.039903343	0.10563448	0.039783955	0.013773223	0.013523571	0.18208131	0.18201593	0.04656361	0.015079214	0.030428791	0.1429242	0.07756989	0.068472736	0.042245734
X18x23	0.0038845078	0.026086545	0.1195443	0.01972595	0.01358879	0.009076001	0.2061502	0.20607205	0.06914491	4.5321837e-12	0.008240959	0.20244586	0.055531017	0.041110694	0.019398127
X18x24	0.040111184	0.0059473654	0.15119429	0.04509269	0.028560938	0.16534947	7.827399e-12	7.8212645e-12	0.24822521	0.017034292	7.8707995e-12	0.04642567	7.80861e-12	0.11962303	0.13243583
X18x26	0.26414174	1.194356e-11	1.1963852e-11	0.06762437	0.10649685	0.098386236	1.1913937e-11	0.021786807	0.033270903	0.06461918	1.1944039e-11	0.092577	0.15993105	0.060099605	0.031066243
X18x27	0.39715272	0.015501216	0.055471078	0.07451257	0.034760866	0.12001843	9.724965e-12	0.016138153	0.005419813	0.02409816	9.745502e-12	0.023730485	0.11005435	0.08144752	0.041694604
X19x15	0.11900819	0.03629152	0.063952915	0.1038579	0.036707398	0.05296643	4.5429454e-12	0.0047854157	0.022704724	0.058131065	0.009228015	0.059651606	0.20509024	0.02229209	0.2053324
X19x16	0.03502405	7.1816476e-12	0.0830111	0.08266407	0.021350255	0.02062478	0.013026402	7.17249e-12	0.009138406	0.08300588	0.03381252	0.066439904	0.25983068	0.026737912	0.26533404
X19x17	0.015599741	0.022334212	0.07092873	0.06665033	0.029792363	0.03580751	6.787873e-12	6.752504e-12	0.026091782	0.013251864	0.058254592	0.039012056	0.3049771	0.02552468	0.291775
X19x18	0.044227358	0.031615485	0.04534442	0.09934768	0.051470634	0.040766317	5.750368e-12	5.7724337e-12	3.248116e-11	0.050945666	0.03872193	0.033225063	0.25960743	0.044759262	0.2599687
X19x19	0.047089525	0.009994649	0.107831	0.09322901	0.0088317385	0.028366111	0.012996032	0.010534662	0.033593107	0.057596434	0.06635759	0.032685418	0.18837671	0.060299844	0.2422182
X19x20	0.019627864	0.030232327	0.08549175	0.11177277	0.002224172	0.17404076	5.8804892e-12	5.8841022e-12	0.017875547	0.0672167	0.0597545	0.07567791	0.07786635	0.059084553	0.2191348
X19x22	0.015842384	0.03461014	0.10526039	0.02690462	0.011080307	0.14377394	0.032090843	8.368623e-12	0.21335043	0.049766175	8.421929e-12	0.05427941	8.377343e-12	0.09189213	0.22114924
X19x23	0.0064432737	0.07486934	0.13852386	0.011724131	0.03686625	0.11354732	0.035718985	7.193004e-12	0.3242094	0.023610026	0.04210077	0.05690669	7.1457723e-12	0.116476074	0.019003956
X19x24	6.6993477e-12	0.1246322	0.07105631	0.05742531	6.714827e-12	0.10379311	0.02679512	6.715736e-12	0.30030072	0.08430697	0.041821536	0.051429816	0.006416074	0.117327884	0.014695013
X19x25	0.051035784	0.07563959	2.1761171e-11	0.1184501	0.048073925	0.2078153	0.034730535	2.1800386e-11	0.060648065	0.11779278	2.1798932e-11	0.08251213	2.18478e-11	0.11467163	0.08863017
X20x16	6.59081e-12	0.00947924	0.056730837	0.1242785	0.02528283	0.04038798	0.016397357	0.004629713	0.023877619	6.5797185e-12	0.04791412	0.045312185	0.2744516	0.08033543	0.2509226
X20x17	0.046614047	0.010424611	0.06090953	0.03566651	0.026046917	0.06179552	0.011080798	9.030403e-12	0.0538964	0.07344586	0.015277026	0.02630773	0.23977745	0.038366158	0.3003915
X20x18	0.01814529	9.52469e-12	0.059705015	0.106870614	0.005492697	0.05758437	0.02327629	0.010178317	0.026983054	0.051953427	0.06722928	0.038031973	0.23774765	0.045366134	0.2514358
X20x23	0.06834581	0.019913688	0.10329692	0.059450094	0.04496666	0.14356883	7.943711e-12	0.008429371	0.19357038	0.03346233	0.044134673	0.047831044	7.987772e-12	0.12952912	0.10350105
X20x24	7.256346e-12	0.13525064	0.089495026	0.07151735	0.04446273	0.11576955	7.270643e-12	7.2606795e-12	0.30218422	0.08678215	0.03145672	0.030656131	7.268078e-12	0.07396489	0.018460684
X20x25	6.2703198e-12	0.05648864	0.049366258	0.042151455	0.039612126	0.12250995	0.02296568	6.2779426e-12	0.08395629	0.13616894	0.03606157	0.099731416	6.2581685e-12	0.27869636	0.032291245
X20x27	8.595464e-12	0.054742664	0.068060644	0.11455973	0.041316308	0.16199023	8.5819485e-12	8.562868e-12	0.06246167	0.021312162	0.0431224	0.058348224	8.5964e-12	0.35959354	0.014492438
X20x28	0.005600056	0.019275192	0.10081275	0.106386244	0.12927473	0.187699	7.741339e-12	7.716691e-12	0.032208208	7.7732985e-12	0.041782293	0.092041984	7.737708e-12	0.26803026	0.01688931
X21x24	7.7538176e-12	0.04540757	0.04472855	0.036212843	0.039886914	0.1357105	7.732993e-12	0.024099449	0.1431895	0.133782	0.0429602	7.750254e-12	7.67952e-12	0.32325023	0.03077235
X21x25	0.0032223512	0.12093247	0.0815203	0.03562936	0.035842355	0.047963418	0.15353702	0.15345949	0.028540784	0.030110069	0.03066613	0.12498988	0.016238429	0.120571904	0.016775893
X21x26	0.012916546	0.07135395	0.028762855	0.035999205	0.03460469	0.13062657	1.1033956e-11	1.10633325e-11	0.051865812	1.1123636e-11	0.048717096	0.22896177	1.107222e-11	0.33240393	0.023787579
X21x27	0.03983227	0.015414538	0.1470884	0.044418	0.050559636	0.16808468	0.054862868	3.1318025e-11	3.1479843e-11	3.1406978e-11	3.1301482e-11	0.109574996	3.1348146e-11	0.35573176	0.014432785
X21x28	1.6215487e-11	0.012659928	0.060146566	0.055314075	0.01831947	0.06284383	1.6162807e-11	1.6138504e-11	0.10430296	0.12145886	0.06017788	0.12028378	0.013034592	0.3609492	0.010508874
X22x24	0.02170756	0.076511785	0.10996625	0.11618595	0.093765385	0.09020144	0.02027079	8.088961e-12	0.029947076	0.03201813	0.022549223	0.09135573	8.056226e-12	0.24830474	0.04721594
X22x25	0.03605481	0.0340834	0.029982116	0.029166577	0.039110478	0.1594098	0.053930435	0.008387239	0.07608859	0.17312275	0.027463244	0.084068716	5.3977274e-12	0.24105893	0.008072975
X22x26	0.0070781205	0.033379003	0.16977815	0.076662585	0.03731577	0.18367839	4.1749655e-12	0.0047466327	0.0691854	0.027065193	0.05029028	0.14717808	0.0026925371	0.18779558	0.00315425
X22x28	0.021992397	0.01411815	0.102369025	0.078974895	0.025983654	0.029945364	1.270296e-11	1.264012e-11	0.028380081	0.18761835	0.033237826	0.04480428	1.269332e-11	0.40718797	0.02538808
X23x25	0.0641628	0.05651351	0.0619705	0.07790563	0.10053096	0.107273154	0.05297525	1.511114e-11	0.016663438	1.5168922e-11	1.5111455e-11	0.119533025	0.0477642	0.24276738	0.0519402
X23x28	5.3767216e-12	0.013154691	0.1498455	0.10767016	0.029342093	0.12880498	0.18223372	0.0062353536	0.036177795	0.019239994	0.03725074	0.04989339	5.381873e-12	0.23505186	0.0050997
X24x25	0.24845314	0.033560157	1.7291705e-11	0.052344542	0.13629906	0.041311506	0.046405543	1.7236712e-11	1.7252139e-11	0.018598458	0.01447581	0.098465174	0.2056015	0.10448511	1.7282637e-11
X24x26	0.15408447	0.039370608	0.036947004	0.025726583	0.01269959	0.017861689	0.2464768	0.23209678	5.470977e-12	0.01708714	0.0066417297	0.045527708	0.04603931	0.09645274	0.02298777
X24x27	0.1486692	0.028792867	0.055668976	0.040797554	0.03657838	0.031272445	0.20557976	0.07989295	7.432096e-12	0.038316775	7.399281e-12	0.09329254	0.09093286	0.113270216	0.03693544
X24x28	1.004037e-11	0.017560598	0.17465657	0.074085325	0.015694372	0.104945175	0.05809274	0.016117875	0.037909683	0.024091277	0.050743792	0.10067376	1.0034837e-11	0.3060296	0.019399228
X24x29	0.0059354617	0.010424391	0.1317719	0.014756254	0.21722801	0.15150107	0.013349676	9.2836225e-12	0.05337175	0.009493891	0.024647232	0.051060196	9.294679e-12	0.29025528	0.026204802
X25x25	0.12001966	0.07038036	0.047800742	0.082238734	0.043316234	0.080396056	0.092072956	0.011755914	1.3058427e-11	1.302723e-11	1.3133211e-11	0.09774919	0.1372647	0.15819924	0.058806226
X25x26	0.26209253	1.3755105e-11	0.1030005	0.026577702	0.040357713	0.12854281	0.029358739	1.3783654e-11	0.032168884	0.05817471	0.015819317	0.011471354	0.11650382	0.14726703	0.028664831
X25x28	6.8478825e-12	0.02532155	0.17305486	0.041266646	0.02476972	0.270077	6.825871e-12	0.0042650616	0.048849758	0.0053829127	0.021113675	0.07711915	6.7984815e-12	0.29650322	0.012276407
X25x29	1.2634012e-11	1.2608084e-11	0.08010193	0.05875781	0.18037158	0.29682595	1.2636469e-11	0.012098779	0.02909996	1.2702489e-11	0.0032015063	0.03180338	1.2644522e-11	0.2848338	0.022905268
