	Atrial_cardiomyocytes	Capillary_endothelium	Cardiac_neural_crest_cells_Schwann_progenitor_cells	Endothelium_pericytes_adventitia	Epicardial_cells	Epicardium-derived_cells	Erythrocytes_11	Erythrocytes_6	Fibroblast-like_cardiac_skeleton_connective_tissue	Fibroblast-like_larger_larger_vascular_development	Fibroblast-like_smaller_vascular_development	Immune_cells	Myoz2-enriched_cardiomyocytes	Smooth_muscle_cells_fibroblast-like	Ventricular_cardiomyocytes
X19x15	0.111489296	0.09799256	0.10436335	0.031152993	0.016192682	4.6828106e-12	0.027347665	0.0032272106	0.037210222	0.03678286	0.0253347	0.049342852	0.21126752	0.03739078	0.2109053
X19x16	0.02936435	0.08012021	0.05876508	0.026806202	0.028508838	0.00086243753	0.011964074	6.571317e-12	0.034887668	0.048169743	6.6255725e-12	0.035855293	0.29796687	0.05140492	0.29532436
X19x17	0.027956063	0.009850511	0.06736653	0.13629197	0.01344664	1.3797063e-10	0.06826512	0.035885103	0.013748638	0.04432618	0.043602478	0.025787178	0.23564596	0.043115325	0.23471227
X19x18	0.030535612	0.015274525	0.06460902	0.12330642	0.028450796	0.058568988	0.025874801	0.015315808	0.0043449514	0.0329312	0.058804303	0.0712422	0.22429666	0.032668076	0.21377668
X19x19	0.002965592	0.066828445	0.041400786	0.21531875	0.016783502	0.18188238	4.7866064e-12	4.7764197e-12	0.012952505	0.21561463	0.018924028	0.06366445	0.033427738	0.093745984	0.036491055
X19x20	0.07263021	0.0038092968	0.08700222	0.13357712	0.061703097	0.23622108	0.016183758	0.0033673614	0.014013067	0.027893107	0.04573491	0.069699354	0.06016753	0.11285181	0.055146057
X19x22	4.9268593e-12	0.021231607	0.06572833	0.026509568	0.06811866	0.2043699	4.901888e-12	4.887082e-12	0.056672625	0.12910984	0.03639877	0.094504826	0.055056717	0.22039427	0.021904904
X19x23	0.008098313	0.03010367	0.25090215	0.07288013	0.041390117	0.08867469	5.5800932e-12	5.5435686e-12	0.002878409	0.07553351	0.031539604	0.12871367	5.579178e-12	0.2503884	0.018897315
X19x24	5.336314e-12	0.031197092	0.07488115	0.042392854	0.04835302	0.05819937	5.31554e-12	5.313999e-12	0.110635996	0.239734	0.019876786	0.072615355	0.053305935	0.23992553	0.008882883
X19x25	0.0099514965	0.10128442	0.07517047	0.06806773	0.030588958	0.025569197	0.2185876	0.2185123	0.013130373	0.037404872	4.8371203e-12	0.10358438	0.03719051	0.060957666	4.823034e-12
X19x26	3.273921e-12	0.061332088	0.066465765	0.049603287	0.08789505	0.14506204	0.0037892088	3.2504637e-12	0.07567834	0.14655039	0.05964987	0.10278082	0.042711534	0.14699082	0.011490766
X20x11	0.008312812	0.005184248	0.06503945	0.15173241	0.062187377	0.14241594	0.015475169	9.652785e-12	9.71062e-12	0.0867811	0.069535986	0.06728529	0.1736665	0.011915809	0.14046799
X20x12	0.04005186	0.019479139	0.04091827	0.12144704	0.0175692	0.03382618	0.07857997	6.3683746e-12	0.051073167	0.055295683	0.04198571	0.045679253	0.28657985	0.02167845	0.14583617
X20x13	0.013746206	0.030785497	0.07713817	0.10111473	0.008597621	0.03739629	0.0527693	0.009867336	0.04079215	0.04307065	0.063729405	0.040911347	0.26056847	0.028470004	0.1910428
X20x14	0.03010765	0.039563514	0.060888194	0.05233043	6.222176e-12	0.03675921	6.184562e-12	0.009911047	6.2249294e-12	0.042389136	0.050271045	0.027115896	0.27970338	0.09346138	0.2774992
X20x15	0.034830622	0.027558114	0.077190205	0.051502187	0.028826356	0.025589613	0.016943062	0.00982318	6.0567406e-12	0.07409015	0.051271554	0.035718713	0.27305934	0.021563154	0.27203375
X20x16	6.3641e-12	0.008277929	0.034916174	0.10079241	0.033775605	0.009121637	0.018918023	6.340824e-12	0.018607317	0.08176196	0.081994176	0.03399108	0.28129855	0.024662463	0.27188268
X20x17	0.06109729	0.02232461	0.054057166	0.037841734	0.043462925	0.064625934	7.1774596e-12	0.013227212	0.019434705	0.036710486	0.062896326	0.09050293	0.2557824	0.032271054	0.20576519
X20x21	4.2612125e-12	0.04327453	0.07115367	0.06224789	0.04875996	0.18631099	4.2392027e-12	0.0047172825	0.05206877	0.122612245	0.07744283	0.0715025	0.056215007	0.19071336	0.012980914
X20x22	5.4478245e-12	0.23164976	0.051026933	0.097486086	0.03545093	0.062425908	5.4218787e-12	5.4142624e-12	0.04734838	0.14159007	5.4479915e-12	0.05071672	0.030471858	0.24328515	0.008548202
X20x23	0.0026230954	0.14268398	0.04880835	0.10016578	0.0408652	0.1310581	0.004149354	0.0017903174	0.077830315	0.12732928	0.047158603	0.05798726	0.06874525	0.14244273	0.0063623665
X20x24	0.0077914987	0.04547666	0.14994806	0.065398805	0.018052798	0.18425593	0.009827903	5.6080587e-12	0.059109937	0.089250766	0.02745377	0.061975695	5.6022006e-12	0.2521968	0.029261237
X20x25	0.017198106	0.021567518	0.07020776	0.04614196	0.06264494	0.19133972	5.8281457e-12	0.008711995	0.05233601	0.124954775	0.041035436	0.076453105	5.825712e-12	0.26222518	0.025183523
X20x26	4.751764e-12	0.05727161	0.07673955	0.069510214	0.07977936	0.18958965	4.7420674e-12	4.729106e-12	0.044073045	0.083324045	0.04299919	0.07026048	0.05272371	0.21341898	0.02031023
X21x21	0.022333652	0.05370674	0.08266805	0.08250131	0.0876283	0.16946796	3.8064404e-12	3.806542e-12	0.05905196	0.09258408	0.045541454	0.09029947	3.805279e-12	0.17072932	0.04348779
X21x22	4.711055e-12	0.04807791	0.060613655	0.013578428	0.053134575	0.11618328	4.6815577e-12	0.011966459	0.036118194	0.17867269	0.10453543	0.09440138	0.07158271	0.21113527	4.7049036e-12
X21x24	0.025002172	0.028427744	0.11903184	0.020492733	0.05653243	0.17996937	6.118842e-12	6.116917e-12	0.04565446	0.14434575	0.029956102	0.0756513	6.11259e-12	0.27493614	6.122613e-12
X21x25	0.008444904	0.018187787	0.13843057	0.059112806	0.029918496	0.20971654	4.703987e-12	0.006308307	0.0480135	0.0812388	0.07477154	0.056617465	0.04302802	0.21190585	0.014305385
X21x26	0.0046437364	0.04367742	0.08891906	0.05991357	0.046040714	0.20356889	4.920278e-12	4.901928e-12	0.054886088	0.14879169	0.0016073063	0.039772626	0.07201087	0.22074312	0.015424914
X21x27	0.0065463367	0.023011195	0.03272596	0.02139994	0.06000903	0.1206611	0.23954466	0.15770333	0.023702096	0.036046755	0.016659811	0.060591396	0.029891096	0.16209407	0.009413139
X22x20	0.1717423	0.031196145	0.02912902	0.039296027	0.09791871	0.059124373	0.06529869	0.03607412	0.008703121	7.1087537e-12	0.017640058	0.060714778	0.29029083	0.05204764	0.040824164
X22x23	0.009198389	0.0316246	0.055405177	0.06553403	0.062929705	0.13386795	0.04225365	0.040467404	0.07398141	0.1898872	4.3416395e-12	0.049092438	0.04675104	0.19371782	0.005289185
X22x24	0.008695601	0.066772506	0.08778845	0.106073976	0.031526964	0.06490689	5.030703e-12	5.015498e-12	0.07519383	0.22708255	0.024831869	0.038733646	0.043614026	0.22477971	5.0332655e-12
X22x25	0.016965767	0.007910297	0.16856885	0.062963	0.00093849306	0.18562227	0.042740222	4.1177075e-12	0.06795723	0.037229348	0.11992104	0.08850307	4.1307895e-12	0.18611082	0.01456963
X22x26	0.008955266	0.026100386	0.11860723	0.04928383	0.05619423	0.14720196	3.9894798e-12	3.9833744e-12	0.048970137	0.18040189	0.049157966	0.083399065	0.03878035	0.18046524	0.012482531
X22x27	0.012087575	0.017349733	0.07235122	0.040695623	0.022883203	0.042664364	0.26995715	0.27008122	0.009163113	0.053641107	0.0020957668	0.13086353	5.9608963e-12	0.038465347	0.017701145
X23x19	0.2041606	0.102064736	0.06433872	0.041726727	0.020305865	0.033480734	0.12481247	0.07813101	0.008296469	0.039683945	0.00836361	0.05662217	0.17172617	0.022258867	0.024027845
X23x21	0.16700275	0.08181941	0.07279925	0.07573775	0.034447532	0.010728784	0.06545341	0.030924335	0.016512854	0.029679837	3.7000186e-12	0.04784444	0.16693546	0.03373991	0.16637434
X23x22	0.14732279	0.10670792	0.06001231	0.032621685	0.013877346	0.009564866	0.14754246	0.14717905	0.0168254	0.033628874	0.012507016	0.063088074	0.14772382	0.027707947	0.033690464
X23x24	0.0076948465	0.01778216	0.08188275	0.027278204	0.34654137	0.13869578	0.020995524	7.845175e-12	0.024073573	0.02158415	0.02526938	0.07356164	7.842362e-12	0.19201782	0.022622861
X23x25	6.2171917e-12	0.019265126	0.13288347	0.090817295	0.048317615	0.19628428	0.08396383	6.1813293e-12	0.017967053	6.2216634e-12	0.051613662	0.10174151	0.008960757	0.22660471	0.021580752
X23x26	0.008320854	0.034309026	0.14335	0.047711585	0.043086432	0.1370261	0.0393442	0.025644854	0.04931992	0.10138136	0.0642461	0.1066344	0.033493955	0.14284128	0.023289867
X24x18	0.182364	0.027111096	0.0546584	0.052084867	0.19481325	0.058277935	0.038899075	0.020429092	1.0001667e-11	0.03976892	9.986932e-12	0.020054447	0.16923398	0.079925686	0.062379297
X24x19	0.24759641	0.17937824	0.054385334	0.02223352	8.227325e-12	4.3272576e-05	0.12406365	0.04442661	0.0051094852	0.03187739	8.226069e-12	0.03740875	0.16232596	0.060431458	0.030719902
X24x20	0.048314042	0.018386085	0.10353642	0.022620331	0.017833237	0.023594981	0.22624208	0.22619608	0.022836939	4.986305e-12	5.0042076e-12	0.15912157	0.08437346	0.04178619	0.005158588
X24x21	0.10780946	0.02263646	0.03214316	0.014256112	0.10417531	0.029943094	0.21859962	0.21826062	0.0035600385	4.8312084e-12	0.006607593	0.049631387	0.13431147	0.058065604	4.829071e-12
X24x24	0.0061524147	0.039858084	0.09611873	0.06393092	0.25849468	0.112923056	0.04005655	1.1650748e-11	0.043768294	1.1599794e-11	0.07430921	0.028540134	0.045422062	0.1711849	0.019240959
X24x25	0.00069390464	0.022178316	0.06485523	0.045910932	0.03184163	0.18729968	0.1329675	0.014717406	0.059179835	6.8684403e-12	0.12040481	0.11520754	6.8590797e-12	0.17880015	0.025943121
X24x26	6.6316527e-12	0.040432867	0.09031667	0.10182521	0.022108182	0.15553793	0.055195037	6.6336134e-12	0.016150914	0.06605239	0.062168308	0.057018004	0.04886198	0.24131384	0.043018583
X25x20	0.2001255	0.04605618	0.023177335	0.0017947877	0.027916614	0.012599418	0.14684181	0.07623661	0.004778534	0.04026379	0.008880899	0.052821573	0.26607805	0.04759221	0.044836737
X25x24	0.009797641	0.05575407	0.046904072	0.04254783	0.30752906	0.041116223	0.06095021	1.3835674e-11	0.012557717	0.04622997	0.026496911	0.061591987	0.13570568	0.092653625	0.060165036
X25x25	0.02855943	0.011341875	0.07651401	0.046159822	0.021354456	0.13814916	0.14271085	6.6658393e-12	0.057816174	0.042407416	0.07943972	0.10312533	6.6895296e-12	0.2017641	0.05065766
