	Atrial_cardiomyocytes	Capillary_endothelium	Cardiac_neural_crest_cells_Schwann_progenitor_cells	Endothelium_pericytes_adventitia	Epicardial_cells	Epicardium-derived_cells	Erythrocytes_11	Erythrocytes_6	Fibroblast-like_cardiac_skeleton_connective_tissue	Fibroblast-like_larger_larger_vascular_development	Fibroblast-like_smaller_vascular_development	Immune_cells	Myoz2-enriched_cardiomyocytes	Smooth_muscle_cells_fibroblast-like	Ventricular_cardiomyocytes
X12x21	0.2840098	0.09073156	8.322887e-12	0.06303555	0.03929061	8.299204e-12	0.09082565	0.025110524	0.017815795	0.050587505	0.016260967	0.051461868	0.20863603	0.05386882	0.00836538
X12x22	0.22523578	0.03858077	0.08928026	0.07491797	0.23905727	0.023775116	9.501022e-12	0.015689148	0.008751801	9.538044e-12	0.02708203	0.08380107	0.11977464	0.043861553	0.010192554
X12x23	0.24266337	0.049566362	9.838599e-12	0.03419124	0.21969461	0.03688169	9.875958e-12	9.828039e-12	0.02167869	0.029510556	0.024114043	0.06641728	0.14266269	0.080439925	0.052179568
X12x24	0.2605125	0.040619005	0.09697707	0.04113867	0.020482937	0.018765073	0.023544542	1.9821058e-11	1.9977126e-11	0.088892505	1.9946666e-11	1.9957399e-11	0.23874408	0.13622081	0.034102853
X12x9	1.1861375e-11	1.1883885e-11	0.023470102	0.14605331	0.12323629	0.15619539	0.019833148	1.1862054e-11	0.0093021	0.09278844	0.078682475	0.0839025	0.16097134	0.012233999	0.09333082
X13x10	0.031848487	0.09635036	0.020936495	0.10854457	0.026946248	8.343852e-12	8.275446e-12	8.316603e-12	0.040196966	0.09404351	0.026669156	0.040377963	0.2862903	8.342547e-12	0.22779593
X13x11	0.04300749	0.11651572	0.039353613	0.028849116	0.009993613	8.3704155e-12	8.3057354e-12	0.021400586	0.008693771	0.09127739	0.025771908	0.034783687	0.2632144	0.026428035	0.29071072
X13x12	0.062322155	0.18199542	0.043589786	0.04239244	8.365446e-12	8.36733e-12	0.05930692	0.028794194	0.027873846	8.351975e-12	0.040318068	0.051385228	0.20560609	0.03388276	0.22253303
X13x13	0.052037183	0.12776592	7.644517e-12	0.05231297	0.006422496	0.027761988	0.036498558	7.633735e-12	0.016366176	0.06723614	0.030305	0.049108315	0.23329344	0.0040318086	0.29686007
X13x14	0.03881706	0.13462116	0.073705025	0.027749645	7.6213385e-12	0.052535024	0.07398543	0.012037934	7.64249e-12	0.057136294	0.022588255	0.05483324	0.17710167	0.017261356	0.25762793
X13x15	0.04186089	0.04830605	0.06753362	0.061104838	0.034222975	0.017515795	0.08910408	0.035671502	6.955305e-12	0.029944152	0.023414534	0.038300373	0.20659515	0.06651779	0.23990823
X13x16	0.01919804	0.05890215	0.14103389	0.0055459607	0.014738891	0.012870396	0.17516585	0.17516316	0.03057337	0.023635956	3.8743782e-12	0.17419289	0.12905975	0.024029339	0.015890466
X13x17	0.011476181	0.030035058	0.16040671	0.029179282	0.03772794	0.023337008	0.16177581	0.16175911	0.03425721	0.023188595	0.00735723	0.16092925	0.10410326	0.02388306	0.03058417
X13x18	0.012856903	0.02064873	0.12753075	0.03815173	0.027249467	4.1088096e-12	0.18577711	0.18573402	0.007344134	0.013448387	0.015669644	0.1846287	0.090793766	0.058600806	0.031565808
X13x19	2.0937108e-09	0.013374791	0.121554464	0.035000104	0.026666166	0.017958304	8.4724484e-12	8.492251e-12	0.039809704	8.50264e-12	0.099367	0.050221395	0.2298537	0.068673074	0.2975212
X13x20	0.09375653	9.3032535e-12	0.078992076	0.09496299	0.0040799286	0.03473982	0.020630753	9.226648e-12	0.043599445	0.087681666	0.04745378	0.053104676	0.21116723	0.050664734	0.17916636
X13x22	0.19060132	0.22688441	0.018958488	0.08339568	0.0068738926	0.0027428484	0.025015203	0.021462133	0.025610255	0.04679896	1.1951426e-11	0.041572403	0.2670574	0.029877508	0.013149486
X13x23	0.20117632	0.10479138	0.04640835	0.048553504	0.011845379	0.011840414	0.1392148	0.041555677	8.554613e-12	0.054334998	0.01823943	0.053085685	0.25467408	8.555102e-12	0.014280006
X13x24	0.27310422	0.08936182	1.00357535e-11	0.036716133	0.015058293	0.013025491	0.07504957	0.025243679	0.00932245	1.004144e-11	0.020601708	0.047453646	0.31601846	0.07904459	1.00894544e-11
X13x9	0.00024795852	0.066031896	5.7257536e-12	0.25811338	0.050619755	0.12731759	5.7213214e-12	5.6784113e-12	5.728277e-12	0.25638086	0.00954004	0.09773482	0.043711748	0.038335532	0.05196649
X14x10	0.029645056	0.030690571	0.050234582	0.15239424	0.022209229	0.050178383	0.015288577	9.342373e-12	9.423246e-12	0.056967705	0.041767377	0.029271618	0.15997034	0.025008863	0.33637354
X14x11	0.03361253	0.05084354	0.035084557	0.034000464	0.014315559	0.025943318	0.017469605	7.51335e-12	0.02082747	0.07949298	0.015643347	0.04206789	0.29744673	0.03279176	0.30046028
X14x12	0.033274785	8.803385e-12	0.07526864	0.09777994	0.018758701	0.032541085	0.018334102	0.009432042	8.8069795e-12	0.08465115	0.048005514	0.041103944	0.2369786	0.076744996	0.22712643
X14x13	0.04161393	0.03580057	0.049697127	0.06319493	0.016174367	0.02071335	0.0143305445	0.008193865	9.532543e-12	0.0394751	0.055942584	0.047481623	0.31846353	0.053463332	0.2354552
X14x14	0.04273313	0.0671452	7.724166e-12	0.053967983	0.030366383	0.03160548	0.013642343	0.017359262	0.017157672	0.08134855	0.020249024	0.04006054	0.2613026	0.023827516	0.2992343
X14x15	0.07984401	0.099189624	0.066333294	0.0636134	0.010930639	0.010729172	0.052726284	0.031120483	0.017364327	7.917354e-12	0.040085394	0.058807943	0.20886469	0.04483908	0.21555169
X14x16	0.074927725	0.09180524	0.022411982	0.027904548	0.027915739	0.02897846	0.027898667	0.034447003	0.019712191	0.06687869	0.021094702	0.035754316	0.23976052	0.040239137	0.24027118
X14x17	0.015428194	0.103613764	0.086009406	0.018387377	0.016707353	0.031914823	0.20338109	0.20321678	0.07101323	0.012829181	0.0006357808	0.09361001	0.08147557	0.026604984	0.03517255
X14x18	0.015584965	0.106833085	0.06154496	0.039722122	0.009498446	0.056289688	0.101538956	0.030743662	0.051128175	0.048623636	0.044554424	0.039830647	0.20458384	0.024822667	0.16470072
X14x20	0.08887007	0.05745734	1.1223219e-11	0.07023164	0.04852594	0.041561544	1.1187591e-11	1.1126835e-11	0.14584623	0.076460436	1.1232236e-11	0.03391714	0.1374022	0.10627972	0.19344775
X14x22	0.27521324	0.092378	0.07014343	0.022507729	0.044760495	7.9011945e-12	0.08086522	0.012636378	0.017689113	0.055320904	7.877524e-12	0.0386445	0.19601154	0.076776244	0.017053172
X14x23	0.07531817	0.076539926	0.044908457	0.0063306917	0.021162553	0.011242695	0.21830384	0.21774133	0.0053575137	4.833558e-12	0.007475948	0.096611194	0.16897677	0.0427632	0.007267738
X14x24	0.13736096	0.13604501	1.5858976e-11	0.015577804	0.052066468	0.01823716	0.1589747	0.033727143	0.010762435	0.017542867	1.5878496e-11	0.043794814	0.29907838	0.0422445	0.034587715
X14x8	5.3693707e-12	0.016709486	0.027487282	0.24017121	0.01743154	0.0750313	0.045150176	0.02099475	0.013297326	0.08090527	0.038457435	0.058234908	0.20339741	0.0072807777	0.15545104
X14x9	0.026049446	0.031689227	0.080917776	0.12151086	0.026194137	0.024802089	0.038465273	1.0028945e-11	0.020494543	0.065505795	0.013023622	0.057306767	0.20180786	0.028182976	0.26404968
X15x10	0.0038019328	0.15192613	0.03631758	0.02885871	0.012722889	0.027315663	6.4280066e-12	6.4489082e-12	0.013598755	0.026495134	0.03245846	0.056019213	0.29012507	0.049829867	0.27053058
X15x11	0.019904613	0.18397725	7.881091e-12	0.07093205	0.03609427	0.046386767	0.04593639	0.027099824	7.8987875e-12	0.067126006	7.874689e-12	0.020896938	0.24885637	7.902073e-12	0.23278959
X15x12	0.047269426	0.16367602	0.09105627	0.05347929	8.632907e-12	8.616325e-12	0.02123235	0.0110465465	0.006463188	0.06565496	8.621488e-12	0.036271628	0.19444789	0.01810724	0.2912952
X15x13	0.015526151	0.12904042	0.067437164	9.108041e-12	0.0147928465	9.1100036e-12	0.04204987	9.041505e-12	0.02420913	0.07834972	9.102553e-12	0.037148967	0.25458455	0.024299549	0.31256157
X15x14	1.1220801e-11	0.19165924	0.047455847	1.118755e-11	0.012699537	1.1217592e-11	0.04116026	1.1207946e-11	0.017205194	0.071704686	1.11501424e-11	0.03843905	0.22874674	0.068509266	0.28242007
X15x15	0.025527433	0.06372352	1.15974496e-11	0.083457395	1.1662267e-11	0.0068860264	0.031387415	1.1631011e-11	0.038317308	0.031366482	0.04124098	0.025384018	0.32028103	0.044972975	0.2874554
X15x16	0.010987159	0.08178977	0.043247253	0.035547134	6.9725224e-12	6.972496e-12	0.017228743	6.9172324e-12	0.04727523	0.104487605	0.04964692	0.060533773	0.2274449	0.045234255	0.2765772
X15x17	0.038737625	0.04282884	0.11622402	0.023630302	6.855394e-12	5.722977e-08	0.011685221	0.012132893	0.03425562	0.048988994	0.040377047	0.03334351	0.22748497	0.119101144	0.25120977
X15x18	0.019218938	0.041773666	0.11158402	0.02709963	0.028971935	0.080614604	5.7142004e-12	0.010708276	0.18177603	0.01629975	0.029909119	0.042761263	0.2003488	0.05275531	0.15617867
X15x20	0.021896943	0.08874104	0.12037909	0.08104844	0.021461481	0.13308772	0.046589866	0.0065239016	0.19290912	0.026374385	0.03410156	0.027954323	0.051151518	0.1102843	0.037496246
X15x21	0.04936632	0.013896517	0.07976208	0.092805386	0.06613663	0.15497778	0.02611208	9.855117e-12	0.07780972	0.09620237	0.02332981	0.0708071	0.14783755	0.0649321	0.036024604
X15x23	0.026708864	0.06351594	0.057365995	0.08114356	0.018000193	0.025305284	0.09231983	0.017915774	0.02837366	0.067545496	0.012863531	0.07472356	0.09240954	0.3119841	0.029824719
X15x24	0.043564573	0.13570406	1.6801517e-11	0.030997746	0.076424256	0.06554981	0.039337665	1.6687818e-11	1.6849525e-11	0.08057481	1.6755113e-11	0.047730733	0.19828025	0.24155667	0.040279377
X15x8	7.925188e-12	0.056650646	7.88791e-12	0.0905995	0.022014024	0.1159487	7.910841e-12	7.898267e-12	0.025842892	0.0967689	0.024921624	0.09707387	0.22011705	0.05666033	0.19340253
X15x9	0.0059518577	7.783825e-12	0.046300344	0.0562633	0.023169428	7.797466e-12	7.755801e-12	7.745216e-12	0.034693375	0.024919618	0.0894313	0.065278485	0.30073166	0.036042072	0.3172185
X16x10	0.01586868	0.06380081	0.041281138	0.03130179	0.008079778	9.334556e-12	0.017387968	9.291923e-12	0.07074986	0.06823059	0.049289957	9.321657e-12	0.28021064	0.0362107	0.31758812
X16x11	0.03496909	0.106083535	0.06536593	0.022204006	0.009353737	7.878067e-12	7.905071e-12	7.909822e-12	0.026897559	0.04337126	7.925467e-12	0.040987696	0.31303498	0.022686858	0.31504533
X16x12	0.00617852	0.22753327	0.033636495	0.04577552	0.0060325456	0.019178875	0.05313358	0.0136981495	0.008436963	0.035354294	7.2485694e-12	0.031132894	0.23696117	0.026677996	0.25626966
X16x13	0.011163355	0.11570463	1.0878397e-11	0.06910848	0.017561065	0.029420363	0.031562448	1.0889959e-11	0.045080166	0.027630497	1.09233265e-11	0.01287297	0.32820845	0.02450942	0.2871781
X16x14	0.029832376	0.06447431	0.04326657	0.053353857	1.41905645e-11	1.412112e-11	0.030391017	1.4098997e-11	1.4187912e-11	0.045428187	0.01679703	0.031720627	0.34004033	0.05374288	0.29095286
X16x15	0.046271935	0.041344926	0.05193994	0.05178919	0.021104157	0.015674178	9.811951e-12	9.816873e-12	0.040779885	0.04238549	2.4730065e-09	0.022100225	0.27718544	0.063419506	0.326005
X16x16	0.01987252	0.034407444	0.06666237	0.068052284	1.1467328e-11	0.15359145	0.018572534	1.14475296e-11	0.04179728	0.043804288	0.022213895	0.035477765	0.25547504	1.1481336e-11	0.24007308
X16x17	0.13891496	1.1605306e-11	0.14543629	0.03869075	0.019136788	0.04949826	0.01599402	1.1582067e-11	0.0589978	0.12630054	1.1601811e-11	0.062035266	1.1541446e-11	0.08182009	0.26317525
X16x18	0.010592636	0.050606374	0.17271161	0.012645919	0.054106172	0.1490014	4.955985e-12	4.934254e-12	0.2230781	4.9683174e-12	0.06027957	0.05945625	4.956996e-12	0.19195953	0.01556244
X16x19	6.655401e-12	0.16963941	0.09907461	0.08077163	0.009029278	0.09683235	6.649577e-12	0.011884242	0.24451753	0.07383583	0.023239452	0.044781808	0.04629435	0.07505489	0.025044626
X16x21	0.0044624526	0.07560574	0.050598428	0.032877892	0.0504558	0.19748566	4.4603583e-12	4.4721223e-12	0.08225563	0.13496532	0.023625754	0.05830337	0.0625055	0.20195384	0.024904596
X16x22	0.028877994	1.5797438e-11	1.5675428e-11	0.06003549	0.027111458	0.010362509	0.3011599	0.06120366	0.026569406	0.057026	1.5732459e-11	0.061556328	0.15944536	0.12872759	0.07792424
X16x23	5.1973564e-12	0.22596604	0.03221113	0.090267144	0.038150534	0.04720201	0.053149346	0.07711623	0.023035757	0.1126021	0.011426804	0.06836222	0.028061165	0.18677828	0.005671265
X16x24	0.004047881	0.07721554	0.040628683	0.052623805	0.060889646	0.16807249	0.08386949	4.4101944e-12	4.410447e-12	0.19688158	4.410178e-12	0.080158405	0.031541597	0.19821702	0.005853842
X16x9	9.926421e-12	9.912458e-12	0.066558205	0.1449206	0.022522062	9.929791e-12	9.86745e-12	9.9042935e-12	0.06955172	0.11801501	0.044756226	0.03784198	0.26948225	1.0309134e-11	0.22635193
X17x10	0.015219373	0.01895811	0.068169296	0.16409704	0.021548785	0.0066078883	9.704087e-12	0.008009301	0.03610585	0.03996975	0.08750245	0.019399425	0.22498293	0.026002092	0.26342767
X17x11	0.062528245	0.016834365	0.053459797	0.06343049	9.395792e-12	9.431522e-12	9.414717e-12	9.422011e-12	0.01894741	0.072347626	0.03570294	0.040475387	0.26833853	0.07573841	0.2921968
X17x12	0.006446947	0.05184774	0.033362158	0.054288913	9.857185e-12	0.008973483	0.03795644	9.814208e-12	0.03842382	0.06356352	6.243427e-11	0.046476062	0.27658558	0.045033455	0.3370418
X17x13	0.060472224	0.018495139	0.065096855	0.014011813	0.005704925	0.06386079	0.016443478	0.008488172	0.021688776	1.0302435e-11	0.07674228	0.04088182	0.2727898	0.033490945	0.301833
X17x14	0.0060923584	0.019837981	0.07267874	0.046907887	0.015723107	0.022126528	9.635165e-12	0.01250053	0.04611482	0.01966689	0.05685083	0.04231842	0.32831106	0.043185744	0.26768517
X17x15	0.087438375	0.017569177	1.3774784e-11	0.045511384	0.0063141086	1.3756091e-11	1.3781959e-11	0.024292588	0.007004734	0.110227965	0.050963346	0.063011356	0.1902184	0.07849642	0.31895214
X17x16	0.011336403	0.021586698	0.071230665	0.18310796	0.009959135	0.085753664	6.4277555e-12	0.021750795	0.024973147	0.21276017	0.049431864	0.07426045	0.071307346	0.037885074	0.12465657
X17x17	0.0017754235	0.0071392227	0.107744314	0.10682581	0.010867606	0.21673666	0.021031896	0.011475807	0.02436546	0.029535295	0.14812453	0.08406299	4.7959093e-12	0.1999251	0.030389905
X17x19	0.0033543566	0.2171884	0.03697778	0.061687306	0.024447195	0.10485917	6.447735e-12	6.455155e-12	0.111976236	0.09567302	0.018985556	0.07226745	0.050374404	0.20220906	6.421998e-12
X17x21	6.377775e-12	0.10578971	0.036739286	0.048155636	0.04031355	0.06996807	6.3472548e-12	0.014851844	0.039273452	0.22450884	6.378116e-12	0.07466602	0.0599818	0.27221835	0.013533381
X17x22	0.0029645697	0.0869643	0.10006617	0.073768	0.09319799	0.09991155	2.2217592e-12	0.0014095327	0.09843799	0.10013439	0.09990859	0.10021148	0.029769156	0.100298114	0.012958211
X17x23	4.3948655e-12	0.108901694	0.035385802	0.085209996	0.021493353	0.02230775	0.19834684	0.18701552	0.009293922	0.10084156	0.01420007	0.051465835	0.027824726	0.13465515	0.0030579097
X17x24	0.0015788514	0.08235783	5.296455e-12	0.06564466	0.026841292	0.03315775	0.23904443	0.23894404	0.0064972457	0.087527126	5.2971724e-12	0.07853783	0.034135412	0.09893996	0.006793534
X18x11	0.027655154	0.0208014	0.040254787	0.075562425	0.11721327	0.062171947	0.030276777	1.2376815e-11	0.0022477645	0.08671825	0.057256345	0.02897166	0.22643721	0.041634127	0.18279889
X18x12	1.064146e-11	1.061369e-11	0.08828297	0.13957644	0.077926256	0.15239142	0.021058215	0.013934906	0.036492698	0.059101336	1.06434896e-11	0.015821496	0.15938129	1.0642738e-11	0.23603302
X18x13	0.011366159	0.022442669	0.069898695	0.1581992	0.023361608	0.121019706	1.1882983e-11	0.02757398	1.1900063e-11	1.1873174e-11	0.035342705	0.03380274	0.1287066	0.06734535	0.30094063
X18x14	0.002063757	0.023280082	0.05527496	0.09659333	0.0649124	0.116797544	8.777177e-12	8.764847e-12	0.02101929	0.049558695	0.0859961	0.05616141	0.13350755	0.08933042	0.20550443
X18x19	0.013198605	0.037117302	0.03181732	0.056752175	0.011326063	0.06610658	9.092328e-12	9.055515e-12	0.04328126	0.15667206	0.004422193	0.09906909	0.065280914	0.39989188	0.015064607
X18x22	5.202415e-12	0.10833925	0.06192677	5.202167e-12	0.07384236	0.20676595	5.1736293e-12	5.1678e-12	0.041448686	0.15428625	0.021632902	0.05560818	0.027027043	0.23288433	0.016238336
X18x23	7.8787836e-12	0.043117125	0.06742802	0.07610846	0.05019018	0.073334865	7.89747e-12	7.9014625e-12	0.039125618	0.20577455	0.014222707	0.05644193	7.9016585e-12	0.3547187	0.019537924
X18x24	0.010814815	0.06982882	0.03449383	0.078103766	0.016983734	0.046378646	0.26539713	0.14751531	5.8962947e-12	0.08073086	0.013875899	0.06120277	0.03001473	0.13581966	0.008839998
X18x25	0.0064186533	0.048933525	0.023943748	0.013503189	0.032569252	0.02912401	0.2550784	0.23142168	7.502361e-12	0.03948467	0.058350705	0.07715632	0.011372829	0.16461891	0.008024141
X19x20	0.040120702	0.06639454	0.07230518	0.005938264	0.055458695	0.21826611	0.01025842	0.0019203014	0.005807815	0.13318302	0.0432443	0.07636137	5.6918133e-12	0.25426748	0.016473757
X19x22	0.0053347116	0.041338626	0.07521294	0.10802082	0.10529905	0.09572611	6.1961907e-12	6.1774513e-12	0.023397624	0.062897734	0.06493653	0.1008223	0.03741683	0.27550295	0.004093718
X19x23	6.6875875e-12	0.049267676	0.07967601	0.063135825	0.024461988	0.16676238	6.6824996e-12	0.008295535	0.043389577	0.15962926	6.71083e-12	0.0716423	6.687524e-12	0.29960215	0.034137215
X19x24	0.002101027	0.08463561	0.025903795	0.08487712	0.009689768	0.03952725	0.26176968	0.069482386	0.01151236	0.09567022	0.011176148	0.0815221	0.0180279	0.1911572	0.012947335
X19x25	8.759198e-12	0.058000006	0.082732946	0.030246282	0.028155185	0.01940655	0.23617864	0.10506598	0.00870282	0.08056549	0.03872112	0.059596956	0.02966127	0.21694195	0.00602499
X20x19	0.17255723	0.057722967	0.03137869	0.02220164	0.08478836	0.045029752	0.08296332	1.6508163e-11	0.008721616	0.04716556	1.6603179e-11	0.054631256	0.2666516	0.089233495	0.036954533
X20x20	0.15919642	0.08611144	1.5729326e-11	0.050062258	0.112490445	1.579411e-11	0.04130033	1.5759205e-11	1.5779057e-11	0.04308949	0.022785956	0.09879535	0.27734706	0.10882129	1.567401e-11
X20x21	0.008384393	0.12022715	0.05537501	0.11968519	0.03480715	0.06829625	0.12983415	0.06145046	0.009746279	0.13166936	0.033022214	0.060356468	0.035917547	0.13122836	2.936592e-12
X20x22	0.0058798767	0.09901712	0.10745378	0.0744235	0.038519785	0.11077481	8.5803266e-12	8.554475e-12	0.020083273	0.06873666	0.05189682	0.052742396	0.020901896	0.34344387	0.0061262194
X20x23	0.015550106	0.03532387	0.0784815	0.065955564	0.05476368	0.04119645	0.11508944	0.009537096	0.020049365	0.035515662	0.08021717	0.056030143	0.05726679	0.3132146	0.021808527
X20x24	4.0568816e-12	0.08041477	0.066894434	0.09255871	0.047031786	0.03544676	0.18244277	0.12686999	0.01254999	0.120638736	0.007514234	0.05792307	0.014946831	0.15015718	0.0046107043
