	Atrial_cardiomyocytes	Capillary_endothelium	Cardiac_neural_crest_cells_Schwann_progenitor_cells	Endothelium_pericytes_adventitia	Epicardial_cells	Epicardium-derived_cells	Erythrocytes_11	Erythrocytes_6	Fibroblast-like_cardiac_skeleton_connective_tissue	Fibroblast-like_larger_larger_vascular_development	Fibroblast-like_smaller_vascular_development	Immune_cells	Myoz2-enriched_cardiomyocytes	Smooth_muscle_cells_fibroblast-like	Ventricular_cardiomyocytes
X27x8	0.08559687	0.012850978	0.020492759	0.048457358	1.807661e-11	0.058560647	0.045129426	0.060983747	1.8105803e-11	0.05518293	0.009421062	0.039884847	0.204371	0.08272032	0.27634808
X27x9	0.1052586	1.958413e-11	0.05690188	0.07088336	0.040055238	0.14738205	1.9606667e-11	0.050675858	1.9700342e-11	1.9661753e-11	1.9696321e-11	1.95814e-11	0.17245153	0.10345924	0.25293222
X28x12	0.21334459	1.952852e-11	0.07820345	0.058406543	0.15227424	0.1267679	0.0601703	1.9592765e-11	0.028868848	0.048584577	0.024164574	0.08941109	1.9468085e-11	0.09810404	0.021699887
X28x13	0.3434976	0.07585052	0.05650166	0.018740421	1.675967e-11	0.08813339	0.11129268	1.6676507e-11	1.675462e-11	1.6691369e-11	1.6754972e-11	0.034404714	0.11755784	0.11493664	0.039084613
X28x15	1.2024306e-11	0.007983803	0.09103746	0.1725881	0.029193016	0.049681224	0.060244	0.012965604	0.09261833	0.12618263	1.2077448e-11	0.023361662	1.2014998e-11	0.32518935	0.0089548845
X28x16	0.00732794	0.021704212	0.1871483	0.04530043	0.00426277	0.088013776	0.14589523	7.400368e-12	0.085065216	7.432634e-12	0.04687831	0.038287506	7.389198e-12	0.31869665	0.011419661
X28x17	0.01839075	8.642018e-12	0.13231099	0.056578733	0.0073480303	0.1949124	0.15915763	0.080493204	0.0115768025	8.644376e-12	0.02380193	0.016882831	8.614928e-12	0.2940362	0.0045104087
X28x18	8.371344e-12	0.023001265	0.10943999	0.1838794	0.011145741	0.19763623	0.018968621	8.373053e-12	0.023886181	8.3935844e-12	0.03187835	0.08594565	8.333333e-12	0.3039643	0.010254295
X29x10	0.051718894	0.033059116	0.025627617	0.00597518	0.0189406	0.012816091	0.328549	0.32918853	0.012026527	7.2688097e-12	0.010954765	0.083777666	0.034536686	0.04830395	0.0045254664
X29x11	0.3567528	0.015367918	0.058655217	0.14073923	1.3807911e-11	0.052624002	0.08285303	1.37614e-11	1.3878779e-11	0.06798757	1.3879997e-11	0.030542137	0.08474059	0.04898682	0.060750727
X29x13	0.22826654	0.011660141	2.8718214e-11	0.07903282	0.09247061	0.07362117	0.045648713	2.8601068e-11	0.010841631	0.008436205	0.010896141	2.8563507e-11	0.22165872	0.18972604	0.02774122
X29x15	0.012363355	1.0364954e-11	0.12755647	0.06338105	0.0133589115	0.07043427	1.0312971e-11	0.03054975	0.14579888	0.14084364	0.018939149	0.025940184	1.0281507e-11	0.34632885	0.0045055016
X29x16	0.00692896	0.0032745826	0.13263446	0.07288858	0.019936832	0.12997173	0.13303585	0.13288078	0.09114049	0.013796734	0.03138225	0.095208876	2.9331613e-12	0.13150753	0.0054123886
X29x17	0.0019511868	6.7556056e-12	0.03305373	0.09470245	0.0151177365	0.18978038	0.3046741	0.03739573	0.029350333	0.004874952	6.7824084e-12	0.06578617	6.7258417e-12	0.21878408	0.0045292247
X29x7	0.123406835	0.034967825	1.0503223e-11	0.05594001	0.023758171	0.059909437	0.3384197	0.16448121	0.005031169	1.0495033e-11	1.0489289e-11	0.021215446	0.090372674	0.078901134	0.0035963727
X29x8	0.4010149	0.02372331	0.080426686	0.030086929	0.017031783	0.110065974	0.019035576	1.2723791e-11	1.2785704e-11	0.0099441465	0.015816927	0.018871346	0.08522904	0.16179916	0.026954137
X29x9	0.33094144	0.022659728	0.039645117	0.02865311	2.0434477e-11	0.061108768	0.08137813	0.05862134	2.0433114e-11	0.015233457	2.0306224e-11	0.08500869	0.21105957	0.065690644	2.0368793e-11
X30x10	0.0671057	0.0060944897	0.06822062	0.013859834	0.021787385	0.0072401203	0.28461915	0.28462633	0.0075583565	0.006148682	6.264969e-12	0.114812665	0.038309302	0.07438502	0.0052323677
X30x11	0.5028504	1.7511517e-11	1.7584918e-11	0.06357377	0.0240808	0.027986076	1.7498428e-11	1.7429776e-11	1.7593638e-11	1.753732e-11	1.7558607e-11	0.0282181	0.1736123	0.12310459	0.05657395
X30x15	7.20197e-12	0.09085728	0.070938036	0.06771585	0.005180729	0.051055763	0.32440174	0.22185664	7.218528e-12	0.022303179	0.016798701	0.026596611	7.1750145e-12	0.102295436	7.1632136e-12
X30x16	6.9442737e-12	0.03190827	0.07799465	0.04738624	6.9904937e-12	0.16486245	0.25581574	0.08044402	0.04684024	6.967558e-12	6.9898935e-12	0.091556326	6.9733806e-12	0.1996835	0.003508556
X30x17	6.0579593e-12	0.012258082	0.08856707	0.044136647	6.076243e-12	0.094066456	0.27513108	0.27457106	0.0057987035	0.0063666394	6.0820524e-12	0.079215735	6.0680783e-12	0.119888544	6.0629535e-12
X30x8	0.007893101	8.241352e-12	0.05547586	0.02620362	0.01395741	8.179152e-12	0.37203458	0.37237218	0.012830141	8.194501e-12	8.201506e-12	0.06068711	0.033781804	0.03579393	0.008970332
X30x9	0.03446056	0.018440621	0.10693802	0.0020950886	0.026558712	0.02496698	0.24216706	0.24212949	0.02056859	5.3207785e-12	5.3503725e-12	0.1951257	0.0315593	0.054989878	5.335249e-12
X31x11	0.22283196	0.032348923	0.026466522	0.018804243	1.5312808e-11	0.055658482	0.15011789	0.27901074	0.01591969	0.012298884	1.5198075e-11	0.03334392	0.06341344	0.08978538	1.5223055e-11
X31x16	7.2518432e-12	0.028777614	0.16653883	0.03915056	0.008522308	0.22421171	7.296993e-12	7.293082e-12	0.031341355	0.018403003	0.021142814	0.13401899	7.240151e-12	0.32242307	0.0054698153
X31x17	0.010124702	0.005011312	0.13633648	0.011470367	0.014109738	0.01805338	0.27470738	0.2746333	6.0742275e-12	6.061381e-12	0.003312865	0.18015708	6.0419434e-12	0.066031314	0.006052107
X32x15	2.0223595e-11	2.0312276e-11	0.11263641	0.048369482	0.08783724	0.23045398	0.15693586	0.044581138	0.08575891	2.0269281e-11	2.034504e-11	2.0253434e-11	2.0310378e-11	0.22052376	0.012903122
X32x16	0.015933298	0.019168435	0.13907185	0.08362631	0.07598455	0.2905895	0.07415669	0.018370235	0.010947128	2.4595664e-11	2.4749782e-11	0.031834092	2.470903e-11	0.22725132	0.013066609
