	Atrial_cardiomyocytes	Capillary_endothelium	Cardiac_neural_crest_cells_Schwann_progenitor_cells	Endothelium_pericytes_adventitia	Epicardial_cells	Epicardium-derived_cells	Erythrocytes_11	Erythrocytes_6	Fibroblast-like_cardiac_skeleton_connective_tissue	Fibroblast-like_larger_larger_vascular_development	Fibroblast-like_smaller_vascular_development	Immune_cells	Myoz2-enriched_cardiomyocytes	Smooth_muscle_cells_fibroblast-like	Ventricular_cardiomyocytes
X16x7	0.0895298	0.15529335	0.031020762	0.05874158	6.410052e-12	0.044935316	0.08238308	6.436098e-12	0.021911612	0.032817833	0.0053698877	0.020233005	0.17167203	0.071383715	0.21470802
X16x8	0.09750537	0.1321398	0.023986757	0.053131744	8.504999e-12	0.027208041	0.019439079	0.034344763	0.027667638	0.04793846	8.500507e-12	0.018974537	0.24013518	0.06611918	0.21140951
X16x9	0.0803596	0.1659234	8.943858e-12	0.035891358	0.0031353254	0.029069198	0.060406815	8.880792e-12	0.01759274	8.922168e-12	8.925793e-12	8.949814e-12	0.24927248	0.100606985	0.25774205
X17x10	0.03919526	0.01432589	0.08046508	0.07922129	0.0010935571	0.1062011	1.1799901e-11	1.1731008e-11	0.010735767	1.1803075e-11	0.032991286	0.019284396	0.17618592	0.10780601	0.3324944
X17x11	0.07273219	1.2277157e-11	1.226108e-11	0.08563014	1.2308411e-11	0.07226103	1.228777e-11	0.019651666	0.051866643	1.2274581e-11	1.2327301e-11	1.2313789e-11	0.27235958	0.15055527	0.2749435
X17x12	0.09835417	0.014012299	1.5637644e-11	0.06383953	1.56984e-11	0.19118094	0.014989896	1.562113e-11	0.05730138	0.029596483	1.5663196e-11	0.024323486	0.2212267	0.047643542	0.23753154
X17x13	0.071256556	1.441302e-11	0.039277032	0.16958477	0.046796713	0.13529402	0.08867643	1.4386817e-11	0.04953379	0.100690976	0.0130126905	0.05458459	0.097165436	0.095905505	0.03822144
X17x17	0.0033952282	0.07241373	0.08242271	0.011961335	0.055557914	0.14408599	6.4663205e-12	6.4780104e-12	0.10594074	0.0795271	0.037836332	0.08385176	0.031695336	0.2913118	6.4746997e-12
X17x18	0.012050399	0.045128778	0.17223242	0.054600663	8.024471e-12	0.13133423	0.040413097	0.017019017	0.044532318	7.99976e-12	0.030199932	0.13592142	7.977134e-12	0.27706468	0.039503038
X17x20	0.0059951167	0.012752013	0.09813151	0.103214234	0.028254502	0.064357065	0.10677089	0.12081466	0.043240793	0.0045050676	0.04280929	0.095197424	6.619705e-12	0.25618634	0.017771116
X17x21	0.02444383	0.020260435	0.043608397	0.016913254	0.028542968	0.016741328	0.34836742	0.34837294	7.721377e-12	7.705194e-12	7.6818335e-12	0.06883597	7.690938e-12	0.071058184	0.012855305
X17x5	0.033079322	0.013494423	0.1278194	0.10378189	0.111069694	0.25689796	1.1116059e-11	1.107101e-11	1.1132417e-11	0.052554727	1.11364095e-11	0.05347805	1.1082905e-11	0.086779214	0.16104528
X17x6	0.038290225	0.010566375	0.049519807	0.16622172	0.010154937	0.10284442	0.052724037	0.004622092	0.030294776	5.8210537e-12	0.028189195	0.051716704	0.14872281	0.08157475	0.22455816
X17x7	0.097045235	5.919226e-12	0.057196118	0.07923957	0.011160951	5.930741e-12	5.877723e-12	0.005103416	0.012576605	0.08700556	0.027293576	0.013704712	0.22409786	0.119537264	0.26603913
X17x8	0.0050347755	0.022700766	0.040377222	0.0884243	0.040047124	0.01826447	9.781367e-12	0.014255798	0.008959467	0.024611348	0.049141604	0.01758988	0.25699103	0.15899141	0.25461084
X17x9	0.07236113	0.013112166	0.06562445	0.09731231	8.774815e-12	0.077901185	0.015428092	8.725147e-12	0.012872021	0.035692032	0.06270862	0.025036944	0.14514665	0.11401927	0.26278514
X18x17	0.009127656	0.07854538	0.13457209	0.051775023	0.021986933	0.05380212	0.07572043	1.4846837e-11	0.031810988	0.083013564	9.920176e-11	0.06580389	0.050314344	0.32378325	0.019744353
X18x20	0.023091534	0.03407817	0.30228567	0.15999335	0.036994625	0.06003623	0.055810843	0.0071538026	0.05175395	0.04234817	0.047679946	0.08084424	6.676993e-12	0.09792943	6.6489704e-12
X18x21	0.01481997	0.015503808	0.10641931	0.039674822	0.010380634	0.081336044	0.26452264	0.2647794	0.01611673	5.839427e-12	0.020255715	0.070685014	5.8221106e-12	0.08866963	0.006836281
X18x22	0.00832832	8.2430365e-12	8.204497e-12	0.04211811	0.10874356	0.13339217	0.30504042	0.26794103	0.013303297	8.20323e-12	0.00090192375	0.017540893	8.178217e-12	0.09403324	0.008657175
X19x11	0.3154507	2.1841173e-11	0.04027597	0.03633644	0.04210374	0.003778713	0.040658385	2.1908428e-11	2.1949626e-11	0.052802388	2.195306e-11	0.059234884	0.2830812	0.11492603	0.011351601
X19x13	0.2708529	0.13047723	1.532386e-11	0.07124683	0.020394204	0.10333002	0.0179946	1.5272825e-11	1.5381224e-11	1.541882e-11	1.537867e-11	0.014480475	0.2666526	0.08873439	0.015836697
X19x14	0.2837583	0.0099062035	1.2762532e-11	0.080180965	0.025820592	0.18676555	0.055703353	1.2704656e-11	0.023169376	0.073009476	1.279251e-11	0.03518946	0.18559606	0.04090057	1.2759564e-11
X19x15	0.19301501	0.018997937	0.024056666	0.16275483	0.07388737	0.16096333	1.07109105e-11	0.011500005	0.016327756	0.035626035	1.0787281e-11	0.035114706	0.21894246	0.038972043	0.009841796
X19x17	7.277432e-12	0.04556326	0.07022849	0.036694482	0.04328932	0.19128753	7.272187e-12	0.016188312	0.028835874	0.144665	7.2761415e-12	0.082228474	0.037158262	0.3001538	0.0037072315
X19x20	1.3343075e-11	0.12137914	0.057934057	0.1561578	0.10085971	1.3403656e-11	1.3286619e-11	1.3365541e-11	0.05570455	0.2365825	1.3402326e-11	1.33578435e-11	1.3318665e-11	0.2554436	0.015938576
X19x22	9.685827e-12	9.721826e-12	0.042025793	0.014827245	0.032078955	0.054110356	0.43769675	0.18209526	0.024094192	0.012260837	0.014200082	0.023662131	9.72587e-12	0.1514874	0.01146092
X20x10	0.24421664	2.1279029e-11	2.1171908e-11	0.016357094	0.17970173	0.08699072	0.045784798	2.11051e-11	2.1202703e-11	2.1139345e-11	0.017208166	0.058608104	0.113684684	0.2096106	0.027837412
X20x11	0.017696377	7.296943e-12	0.063811794	0.0069641946	0.008737955	0.0181843	0.3304566	0.3303686	0.02298607	0.012072426	7.291601e-12	0.079281524	0.053030055	0.046573408	0.009836717
X20x12	0.22644198	0.03232935	0.0494185	0.012509778	0.007131872	0.007499564	0.26356137	0.13528687	0.009129777	8.684991e-12	0.0061104666	0.05697389	0.12724312	0.057276588	0.009086875
X20x13	0.29059926	0.055744138	1.5778349e-11	0.027813075	1.5881034e-11	0.0682987	0.02099202	1.5863658e-11	1.5906073e-11	0.044937607	1.5909867e-11	0.032573868	0.3388164	0.08091887	0.03930609
X20x15	0.39761457	0.092850566	0.036834728	0.08644137	0.0091397995	0.048774738	1.2849834e-11	0.019317035	1.28733855e-11	0.01943874	1.28975676e-11	0.02127563	0.1757647	0.076920874	0.015627256
X20x16	0.22490348	0.027907424	0.07720398	0.008279383	0.06557713	0.06081875	0.13402092	0.026001027	1.3702834e-11	0.030087484	1.3714469e-11	0.048373066	0.14348459	0.1394294	0.013913249
X20x17	8.307418e-12	0.05624296	0.07064943	0.038033675	0.066551775	0.0928582	0.022613531	0.0071485126	8.324962e-12	0.17160574	0.03616682	0.06574544	8.264952e-12	0.36767805	0.0047058957
X20x20	0.027058251	0.14133039	1.5533857e-11	0.23571837	0.07462434	0.09101212	0.028877782	1.5566097e-11	0.022364318	0.18189205	1.559992e-11	1.5608938e-11	1.547672e-11	0.18355231	0.013570013
X20x21	0.0066385083	0.0123286955	0.09365345	0.029233728	0.017593713	0.031862218	0.29223955	0.33663458	0.040761698	0.015598605	8.0142715e-12	0.025924033	8.0130035e-12	0.08523312	0.012298145
X21x12	0.37705243	0.015306734	0.020421855	0.0530166	9.455557e-12	0.045035858	0.123925455	0.073202744	0.007258245	0.0032718717	9.442653e-12	0.04838218	0.09743928	0.10809061	0.027596178
X21x13	0.0868815	0.07338357	0.024329439	0.037311796	0.026896844	0.015278088	0.20910722	0.27840176	0.0207952	1.0248768e-11	1.0236188e-11	0.028070346	0.08997199	0.09667491	0.012897335
X21x14	0.40507427	0.041795947	0.040054005	0.019491024	0.014589617	1.5350233e-11	0.05060602	0.0099779265	1.5375434e-11	0.022761893	1.5298209e-11	0.03305783	0.23829864	0.12429298	1.528969e-11
X21x17	0.022645393	0.07878692	1.27770615e-11	0.14658535	0.04066514	0.23696074	0.119462624	1.274345e-11	1.2821076e-11	0.040907662	1.2822594e-11	1.2702729e-11	0.015166815	0.2642357	0.034583673
X21x20	3.453853e-11	0.2219878	0.07535064	0.094240315	3.4492843e-11	0.08381459	0.24538565	0.022014199	3.4556916e-11	3.4545054e-11	3.4661413e-11	0.057561316	0.02368034	0.14097336	0.034991767
X21x21	0.003772486	0.03427776	0.06773274	0.053529754	0.015053464	0.04839088	0.24396877	0.24434727	0.020284422	0.030453227	0.009089251	0.07631274	0.02149177	0.12028556	0.011009841
X22x13	0.26882195	0.031286035	0.046363488	0.04212265	0.00081507396	0.05899421	0.15569025	0.09595157	0.0039688856	8.535232e-12	0.00485102	0.047529913	0.047305636	0.16305959	0.033239674
X22x14	0.26468247	9.757166e-12	0.04439175	0.05593483	0.06588181	0.072409086	0.14685132	0.012660412	9.752942e-12	9.761913e-12	0.009972463	0.023121836	0.08756686	0.17816503	0.038362097
X22x18	0.01469324	0.028604737	0.117592044	0.092478245	0.049857646	0.3105901	0.021487879	8.424368e-12	0.02561424	8.435141e-12	0.043908328	0.04503956	8.383364e-12	0.23956752	0.010566495
X22x19	0.03410598	0.022673339	0.10125556	0.055843905	0.043884136	0.23470515	0.016356438	1.1915332e-11	0.023407012	1.1908243e-11	0.018942343	0.06861922	1.1945072e-11	0.3452093	0.034997538
X22x20	0.005020776	7.450204e-12	0.09733872	0.042698976	7.447477e-12	0.22001506	0.17438109	0.14021651	0.016368719	0.013514598	7.4528335e-12	0.047928825	7.421867e-12	0.23989838	0.0026182896
X7x10	0.023502847	0.040547617	0.07456731	0.0045179045	0.1205024	0.010291874	0.12059827	3.4895316e-11	3.474098e-11	3.4876352e-11	0.009764713	0.02033483	0.1571022	0.25435075	0.16391934
X7x11	0.030075232	0.01056327	0.115386456	0.020306678	0.0995112	0.24111855	0.070528775	0.014422563	2.0501071e-11	0.038484838	2.0501111e-11	0.059685778	0.10367915	0.08343468	0.112802856
X7x12	0.049923126	0.011215431	1.3018536e-11	0.053948	0.1465615	0.36631873	0.020087857	0.024901783	0.011849424	1.30890715e-11	1.3091169e-11	0.063554935	0.041318934	0.13737904	0.07294121
X7x13	0.003966031	0.013704988	0.026398802	0.19404688	0.09135759	0.334835	0.024050485	0.016483992	0.011567365	0.06788075	1.2776309e-11	0.015459864	0.042502698	0.11561102	0.042134486
X7x19	0.402023	1.4711933e-11	0.05926028	0.049784504	1.4710391e-11	0.010969476	0.024811171	0.011634354	1.4660282e-11	1.4670827e-11	1.4717687e-11	0.023082845	0.104629196	0.25056487	0.063240334
X8x10	0.087271355	0.028285947	0.023663597	0.062096264	1.0768254e-11	0.02044627	0.017203676	0.0017892289	0.040187884	0.04581925	0.031748306	0.023035487	0.2670524	0.10759866	0.24380167
X8x11	0.06196646	0.102804005	0.03981653	0.045581967	0.0061318367	0.0216402	0.012931166	8.342549e-12	8.386711e-12	0.01691369	0.04573339	0.020959647	0.21758483	0.08255805	0.32537818
X8x12	0.059551906	0.11026116	0.07603842	0.046066895	0.013936256	0.015678829	0.016136678	8.962168e-12	0.035683252	8.9345345e-12	0.027128192	0.021793187	0.17312747	0.09022395	0.31437376
X8x13	0.029912349	0.018158654	0.030021124	0.07194176	1.1960261e-11	0.11705931	1.1963867e-11	1.1891407e-11	0.015950967	0.06042629	0.04872306	0.025448453	0.26002792	0.106349684	0.21598043
X8x14	0.0455255	0.016919823	1.2379122e-11	0.124721594	1.2421363e-11	0.046627536	1.2422286e-11	0.027592484	1.24245145e-11	1.2410139e-11	4.6605053e-11	1.2371356e-11	0.22470613	0.17679104	0.33711585
X8x15	0.055645168	9.739444e-12	9.7854745e-12	0.07131115	0.10031289	0.34161976	0.038181886	9.782713e-12	9.804718e-12	0.12497688	9.809656e-12	0.04832167	9.768747e-12	0.16647732	0.053153303
X8x17	0.3442354	2.0841133e-11	0.081006065	0.006529893	0.092886604	0.07266844	0.015023953	0.045548484	0.011402566	0.018406022	2.0845426e-11	2.085493e-11	0.17253757	0.13975503	2.0873915e-11
X8x18	0.028622512	0.0085088685	0.027140401	0.0067422376	0.0056257695	8.879593e-12	0.38215628	0.3986905	8.909094e-12	8.893152e-12	8.894612e-12	0.03004572	0.030215042	0.06769494	0.014557793
X8x19	0.4349993	0.049156204	0.064244606	0.057388294	1.406346e-11	0.031321947	0.034842268	1.3997414e-11	0.020509379	1.4012105e-11	0.0094634015	1.4050697e-11	0.14379537	0.14887895	0.0054002493
X8x20	0.39178902	0.02148399	0.016826816	0.09463447	1.811799e-11	0.04275813	1.8121686e-11	0.03566764	1.8124245e-11	1.8109214e-11	0.036580328	0.034740247	0.110966995	0.20396934	0.010582995
X8x7	0.017799607	0.013560796	0.07742445	0.17408542	0.041375786	0.11972895	0.012094986	1.09841745e-11	0.009935052	0.13050908	1.09393675e-11	1.0974645e-11	0.10275242	0.14019677	0.16053668
X8x8	0.048710153	0.012705206	0.027112124	0.10139774	0.005457501	0.103610195	1.0599992e-11	1.0597708e-11	0.032520242	1.0585162e-11	0.010470583	1.06129185e-11	0.19509493	0.12608491	0.3368365
X8x9	0.07044308	0.07845315	1.1731285e-11	0.046246156	1.1821536e-11	1.1810764e-11	0.03508975	1.1811259e-11	0.0525028	0.080516085	0.002609261	0.025366524	0.27852818	0.09066928	0.23957571
X9x10	0.06981245	0.025196018	9.734398e-12	0.025196116	9.745024e-12	1.1727286e-11	0.042061742	9.694394e-12	0.043446917	0.019477176	0.06266798	0.031352334	0.30475992	0.11195779	0.26407158
X9x11	0.10521058	0.06819369	9.2591455e-12	0.021282643	0.004864847	0.014874735	9.188335e-12	9.221078e-12	0.053946476	0.06427656	0.019957451	0.051576756	0.27524588	0.045558132	0.27501225
X9x12	0.06640912	0.058408882	0.028261865	0.0630687	1.1246335e-11	0.019067176	1.12192755e-11	1.1160241e-11	0.0515796	0.06402214	1.1257538e-11	1.1207705e-11	0.24270818	0.086166605	0.32030776
X9x13	0.10428103	0.0978056	0.03562067	0.05076109	0.01065893	0.01703221	0.04282517	7.429701e-12	0.033965442	7.447848e-12	0.020731332	0.015155597	0.24835965	0.07281432	0.24998897
X9x14	0.17673238	0.04999141	0.06801707	0.02715586	0.019514691	4.9788303e-12	4.9652027e-12	4.966813e-12	0.040489756	0.04459086	4.979761e-12	0.013304104	0.22359866	0.112465665	0.22413947
X9x15	0.10105814	1.2513276e-11	1.2458644e-11	0.14993855	0.009686221	0.023206173	0.01873601	0.008578938	0.066486806	1.2503972e-11	0.010192675	1.2435331e-11	0.20304705	0.19880825	0.21026115
X9x16	0.011833417	1.3069944e-11	0.04881017	0.05303802	0.08229019	0.47516754	0.039988417	1.303534e-11	0.01618838	0.023025356	1.3072563e-11	1.3036359e-11	0.03686238	0.14545627	0.067339875
X9x17	0.35279125	0.06952137	0.066890046	0.013410819	0.012574298	3.2155403e-11	0.10123183	3.1932384e-11	3.2147493e-11	0.040517155	3.2151296e-11	0.029181244	0.14943321	0.151652	0.012796751
X9x18	0.046490543	0.004883904	0.040049244	0.019452069	0.019799326	0.01917827	0.26436135	0.26431927	5.8441446e-12	5.8262032e-12	0.012002611	0.13733819	0.05225821	0.10517716	0.014689852
X9x19	0.0851952	0.04204662	0.06524462	0.0253857	5.2240985e-12	0.040162783	0.23609345	0.23607191	5.2266993e-12	0.01748778	0.0131605575	0.07975062	0.05029559	0.08913955	0.019965623
X9x20	0.3145453	0.08258637	0.015518249	0.08161224	1.3272176e-11	0.0346146	0.038817104	0.05708896	1.329262e-11	1.329929e-11	1.3341465e-11	1.3386658e-11	0.19815835	0.17705882	1.3356817e-11
X9x21	0.43012714	1.6146215e-11	0.06004663	0.065437764	0.113025084	0.07094352	1.6094497e-11	1.6025849e-11	0.0059561324	1.6038141e-11	1.602854e-11	0.021949857	1.6135347e-11	0.2012774	0.031236479
X9x5	1.8648937e-11	0.016261637	0.038268156	0.06381428	0.11043616	0.21374229	0.07446933	1.8474961e-11	0.030116482	1.864499e-11	0.03075332	0.026343139	0.09720336	0.065352425	0.23323932
X9x6	0.024262838	0.07091766	0.045837898	0.050346356	0.020859357	0.031057186	1.119166e-11	0.011814955	0.057030663	1.1241893e-11	0.026743134	0.0376615	0.22368018	0.06769528	0.3320929
X9x7	0.069695316	0.07275769	9.56933e-12	0.024140818	9.580123e-12	9.530968e-12	9.520449e-12	9.572051e-12	0.039940555	0.020943599	0.012737954	9.54332e-12	0.34269375	0.07426579	0.34282443
X9x8	0.07794933	0.07777851	0.012038619	0.04824553	9.788534e-12	9.823977e-12	9.821016e-12	0.05042139	0.030647976	0.025409704	0.021306073	9.78788e-12	0.28865424	0.08820289	0.2793457
X9x9	0.073656	0.037353754	0.0582739	0.05936115	0.0033219922	0.014455779	7.255469e-12	7.243922e-12	0.019488921	0.015287598	0.014895018	0.023892282	0.27519563	0.07702138	0.32779658
